trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-309,ORD-10260,ORD-10425,2025-08-24T05:37:34.8973118Z,2025-08-24T05:37:37.8318036Z,BUY-SELL,1,202.60000000000002,204.25,1.6499999999999773,0,reconstructed
R-310,ORD-10290,ORD-10455,2025-08-24T05:37:35.4101102Z,2025-08-24T05:37:38.3804038Z,BUY-SELL,1,202.9,204.55,1.6500000000000057,0,reconstructed
R-311,ORD-10320,ORD-10485,2025-08-24T05:37:35.9672645Z,2025-08-24T05:37:38.9138164Z,BUY-SELL,1,203.2,204.85000000000002,1.650000000000034,0,reconstructed
R-312,ORD-10380,ORD-10515,2025-08-24T05:37:37.0284246Z,2025-08-24T05:37:39.4616890Z,BUY-SELL,1,203.8,205.15,1.3499999999999943,0,reconstructed
R-313,ORD-10410,ORD-10545,2025-08-24T05:37:37.5631451Z,2025-08-24T05:37:40.0135539Z,BUY-SELL,1,204.10000000000002,205.45,1.349999999999966,0,reconstructed
R-314,ORD-10440,ORD-10575,2025-08-24T05:37:38.1183158Z,2025-08-24T05:37:40.5494741Z,BUY-SELL,1,204.4,205.75,1.3499999999999943,0,reconstructed
R-315,ORD-10470,ORD-10605,2025-08-24T05:37:38.6611771Z,2025-08-24T05:37:41.0986833Z,BUY-SELL,1,204.7,206.05,1.3500000000000227,0,reconstructed
R-316,ORD-10560,ORD-10635,2025-08-24T05:37:40.3002941Z,2025-08-24T05:37:41.6417238Z,BUY-SELL,1,205.60000000000002,206.35000000000002,0.75,0,reconstructed
R-317,ORD-10590,ORD-10665,2025-08-24T05:37:40.8295297Z,2025-08-24T05:37:42.1893572Z,BUY-SELL,1,205.9,206.65,0.75,0,reconstructed
R-318,ORD-10620,ORD-10695,2025-08-24T05:37:41.3724453Z,2025-08-24T05:37:42.7266417Z,BUY-SELL,1,206.2,206.95,0.75,0,reconstructed
R-319,ORD-10650,ORD-10725,2025-08-24T05:37:41.9213255Z,2025-08-24T05:37:43.2621217Z,BUY-SELL,1,206.5,207.25,0.75,0,reconstructed
R-320,ORD-10680,ORD-10755,2025-08-24T05:37:42.4555128Z,2025-08-24T05:37:43.8227204Z,BUY-SELL,1,206.8,207.55,0.75,0,reconstructed
R-321,ORD-10710,ORD-10785,2025-08-24T05:37:42.9989967Z,2025-08-24T05:37:44.3529548Z,BUY-SELL,1,207.10000000000002,207.85000000000002,0.75,0,reconstructed
R-322,ORD-10740,ORD-10815,2025-08-24T05:37:43.5508837Z,2025-08-24T05:37:44.9005661Z,BUY-SELL,1,207.4,208.15,0.75,0,reconstructed
R-323,ORD-10770,ORD-10845,2025-08-24T05:37:44.0959879Z,2025-08-24T05:37:45.4173963Z,BUY-SELL,1,207.7,208.45,0.75,0,reconstructed
R-324,ORD-10800,ORD-10875,2025-08-24T05:37:44.6416167Z,2025-08-24T05:37:45.9677626Z,BUY-SELL,1,208,208.75,0.75,0,reconstructed
R-325,ORD-10830,ORD-10905,2025-08-24T05:37:45.1882598Z,2025-08-24T05:37:46.5187793Z,BUY-SELL,1,208.3,209.05,0.75,0,reconstructed
R-326,ORD-10890,ORD-10935,2025-08-24T05:37:46.2542454Z,2025-08-24T05:37:47.0736722Z,BUY-SELL,1,208.9,209.35000000000002,0.45000000000001705,0,reconstructed
R-327,ORD-10950,ORD-10965,2025-08-24T05:37:47.3452852Z,2025-08-24T05:37:47.6258215Z,BUY-SELL,1,209.5,209.65,0.15000000000000568,0,reconstructed
R-328,ORD-10980,ORD-10995,2025-08-24T05:37:47.9039398Z,2025-08-24T05:37:48.1744348Z,BUY-SELL,1,209.8,209.95,0.14999999999997726,0,reconstructed
R-329,ORD-11010,ORD-11025,2025-08-24T05:37:48.4528392Z,2025-08-24T05:37:48.7252275Z,BUY-SELL,1,210.10000000000002,210.25,0.14999999999997726,0,reconstructed
R-330,ORD-11040,ORD-11055,2025-08-24T05:37:49.0033402Z,2025-08-24T05:37:49.2666602Z,BUY-SELL,1,210.4,210.55,0.15000000000000568,0,reconstructed
R-331,ORD-11070,ORD-11085,2025-08-24T05:37:49.5378291Z,2025-08-24T05:37:49.8082756Z,BUY-SELL,1,210.7,210.85000000000002,0.1500000000000341,0,reconstructed
R-332,ORD-11130,ORD-11115,2025-08-24T05:37:50.6213762Z,2025-08-24T05:37:50.3615238Z,BUY-SELL,1,211.3,211.15,-0.15000000000000568,0,reconstructed
R-333,ORD-11160,ORD-11145,2025-08-24T05:37:51.1564874Z,2025-08-24T05:37:50.8952162Z,BUY-SELL,1,211.60000000000002,211.45,-0.1500000000000341,0,reconstructed
R-334,ORD-11190,ORD-11175,2025-08-24T05:37:51.6784282Z,2025-08-24T05:37:51.4313475Z,BUY-SELL,1,211.9,211.75,-0.15000000000000568,0,reconstructed
R-335,ORD-11220,ORD-11235,2025-08-24T05:37:52.2374888Z,2025-08-24T05:37:52.5072784Z,BUY-SELL,1,212.2,212.35000000000002,0.1500000000000341,0,reconstructed
R-336,ORD-11250,ORD-11265,2025-08-24T05:37:52.7838265Z,2025-08-24T05:37:53.0378348Z,BUY-SELL,1,212.5,212.65,0.15000000000000568,0,reconstructed
R-337,ORD-11280,ORD-11295,2025-08-24T05:37:53.3191360Z,2025-08-24T05:37:53.5905116Z,BUY-SELL,1,212.8,212.95,0.14999999999997726,0,reconstructed
R-338,ORD-11310,ORD-11325,2025-08-24T05:37:53.8622305Z,2025-08-24T05:37:54.1427532Z,BUY-SELL,1,213.10000000000002,213.25,0.14999999999997726,0,reconstructed
R-339,ORD-11370,ORD-11355,2025-08-24T05:37:54.9784727Z,2025-08-24T05:37:54.7237630Z,BUY-SELL,1,213.7,213.55,-0.14999999999997726,0,reconstructed
R-340,ORD-11400,ORD-11385,2025-08-24T05:37:55.4935896Z,2025-08-24T05:37:55.2612177Z,BUY-SELL,1,214,213.85000000000002,-0.14999999999997726,0,reconstructed
R-341,ORD-11430,ORD-11415,2025-08-24T05:37:56.0528274Z,2025-08-24T05:37:55.7886219Z,BUY-SELL,1,214.3,214.15,-0.15000000000000568,0,reconstructed
R-342,ORD-11460,ORD-11445,2025-08-24T05:37:56.6150791Z,2025-08-24T05:37:56.3366396Z,BUY-SELL,1,214.60000000000002,214.45,-0.1500000000000341,0,reconstructed
R-343,ORD-11490,ORD-11475,2025-08-24T05:37:57.1506386Z,2025-08-24T05:37:56.8826335Z,BUY-SELL,1,214.9,214.75,-0.15000000000000568,0,reconstructed
R-344,ORD-11520,ORD-11505,2025-08-24T05:37:57.6970161Z,2025-08-24T05:37:57.4249702Z,BUY-SELL,1,215.2,215.05,-0.14999999999997726,0,reconstructed
R-345,ORD-11550,ORD-11535,2025-08-24T05:37:58.2440750Z,2025-08-24T05:37:57.9743737Z,BUY-SELL,1,215.5,215.35000000000002,-0.14999999999997726,0,reconstructed
R-346,ORD-11580,ORD-11565,2025-08-24T05:37:58.7967913Z,2025-08-24T05:37:58.5248519Z,BUY-SELL,1,215.8,215.65,-0.15000000000000568,0,reconstructed
R-347,ORD-11610,ORD-11595,2025-08-24T05:37:59.3314203Z,2025-08-24T05:37:59.0613016Z,BUY-SELL,1,216.10000000000002,215.95,-0.1500000000000341,0,reconstructed
R-348,ORD-11640,ORD-11625,2025-08-24T05:37:59.8550664Z,2025-08-24T05:37:59.5936103Z,BUY-SELL,1,216.4,216.25,-0.15000000000000568,0,reconstructed
R-349,ORD-11670,ORD-11655,2025-08-24T05:38:00.3956798Z,2025-08-24T05:38:00.1283690Z,BUY-SELL,1,216.7,216.55,-0.14999999999997726,0,reconstructed
R-350,ORD-11700,ORD-11685,2025-08-24T05:38:00.9312784Z,2025-08-24T05:38:00.6736189Z,BUY-SELL,1,217,216.85000000000002,-0.14999999999997726,0,reconstructed
R-351,ORD-11730,ORD-11715,2025-08-24T05:38:01.4822383Z,2025-08-24T05:38:01.2115393Z,BUY-SELL,1,217.3,217.15,-0.15000000000000568,0,reconstructed
R-352,ORD-11760,ORD-11745,2025-08-24T05:38:02.0333766Z,2025-08-24T05:38:01.7609419Z,BUY-SELL,1,217.60000000000002,217.45,-0.1500000000000341,0,reconstructed
R-353,ORD-11790,ORD-11775,2025-08-24T05:38:02.5890797Z,2025-08-24T05:38:02.3188312Z,BUY-SELL,1,217.9,217.75,-0.15000000000000568,0,reconstructed
R-354,ORD-11820,ORD-11805,2025-08-24T05:38:03.1372141Z,2025-08-24T05:38:02.8667158Z,BUY-SELL,1,218.2,218.05,-0.14999999999997726,0,reconstructed
R-355,ORD-11850,ORD-11835,2025-08-24T05:38:03.6821144Z,2025-08-24T05:38:03.4126906Z,BUY-SELL,1,218.5,218.35000000000002,-0.14999999999997726,0,reconstructed
R-356,ORD-11910,ORD-11865,2025-08-24T05:38:04.7498728Z,2025-08-24T05:38:03.9456160Z,BUY-SELL,1,219.10000000000002,218.65,-0.45000000000001705,0,reconstructed
R-357,ORD-11940,ORD-11895,2025-08-24T05:38:05.2953387Z,2025-08-24T05:38:04.4765004Z,BUY-SELL,1,219.4,218.95,-0.45000000000001705,0,reconstructed
R-358,ORD-11970,ORD-11925,2025-08-24T05:38:05.8041812Z,2025-08-24T05:38:05.0258403Z,BUY-SELL,1,219.7,219.25,-0.44999999999998863,0,reconstructed
R-359,ORD-12000,ORD-11985,2025-08-24T05:38:06.3417857Z,2025-08-24T05:38:06.0855387Z,BUY-SELL,1,220,219.85000000000002,-0.14999999999997726,0,reconstructed
R-360,ORD-12030,ORD-12015,2025-08-24T05:38:06.8991299Z,2025-08-24T05:38:06.6086908Z,BUY-SELL,1,220.3,220.15,-0.15000000000000568,0,reconstructed
R-361,ORD-12060,ORD-12045,2025-08-24T05:38:07.4368446Z,2025-08-24T05:38:07.1762270Z,BUY-SELL,1,220.60000000000002,220.45,-0.1500000000000341,0,reconstructed
R-362,ORD-12090,ORD-12075,2025-08-24T05:38:07.9781488Z,2025-08-24T05:38:07.7253778Z,BUY-SELL,1,220.9,220.75,-0.15000000000000568,0,reconstructed
R-363,ORD-12120,ORD-12105,2025-08-24T05:38:08.4929035Z,2025-08-24T05:38:08.2255728Z,BUY-SELL,1,221.2,221.05,-0.14999999999997726,0,reconstructed
R-364,ORD-12150,ORD-12135,2025-08-24T05:38:09.0582564Z,2025-08-24T05:38:08.7880773Z,BUY-SELL,1,221.5,221.35000000000002,-0.14999999999997726,0,reconstructed
R-365,ORD-12180,ORD-12165,2025-08-24T05:38:09.5853382Z,2025-08-24T05:38:09.3333637Z,BUY-SELL,1,221.8,221.65,-0.15000000000000568,0,reconstructed
R-366,ORD-12210,ORD-12195,2025-08-24T05:38:10.1429050Z,2025-08-24T05:38:09.8757013Z,BUY-SELL,1,222.10000000000002,221.95,-0.1500000000000341,0,reconstructed
R-367,ORD-12240,ORD-12225,2025-08-24T05:38:10.6667715Z,2025-08-24T05:38:10.4172223Z,BUY-SELL,1,222.4,222.25,-0.15000000000000568,0,reconstructed
R-368,ORD-12270,ORD-12255,2025-08-24T05:38:11.2420784Z,2025-08-24T05:38:10.9507648Z,BUY-SELL,1,222.7,222.55,-0.14999999999997726,0,reconstructed
R-369,ORD-12300,ORD-12285,2025-08-24T05:38:11.7865410Z,2025-08-24T05:38:11.5158556Z,BUY-SELL,1,223,222.85000000000002,-0.14999999999997726,0,reconstructed
R-370,ORD-12330,ORD-12315,2025-08-24T05:38:12.3097643Z,2025-08-24T05:38:12.0616054Z,BUY-SELL,1,223.3,223.15,-0.15000000000000568,0,reconstructed
R-371,ORD-12390,ORD-12345,2025-08-24T05:38:13.3831659Z,2025-08-24T05:38:12.6028751Z,BUY-SELL,1,223.9,223.45,-0.45000000000001705,0,reconstructed
R-372,ORD-12420,ORD-12375,2025-08-24T05:38:13.8914364Z,2025-08-24T05:38:13.1291246Z,BUY-SELL,1,224.2,223.75,-0.44999999999998863,0,reconstructed
R-373,ORD-12450,ORD-12405,2025-08-24T05:38:14.4375231Z,2025-08-24T05:38:13.6288636Z,BUY-SELL,1,224.5,224.05,-0.44999999999998863,0,reconstructed
R-374,ORD-12480,ORD-12435,2025-08-24T05:38:14.9664832Z,2025-08-24T05:38:14.1753417Z,BUY-SELL,1,224.8,224.35000000000002,-0.44999999999998863,0,reconstructed
R-375,ORD-12510,ORD-12465,2025-08-24T05:38:15.5055253Z,2025-08-24T05:38:14.7233208Z,BUY-SELL,1,225.10000000000002,224.65,-0.45000000000001705,0,reconstructed
R-376,ORD-12540,ORD-12495,2025-08-24T05:38:16.0527042Z,2025-08-24T05:38:15.2533836Z,BUY-SELL,1,225.4,224.95,-0.45000000000001705,0,reconstructed
R-377,ORD-12570,ORD-12525,2025-08-24T05:38:16.5724426Z,2025-08-24T05:38:15.7882979Z,BUY-SELL,1,225.7,225.25,-0.44999999999998863,0,reconstructed
R-378,ORD-12600,ORD-12555,2025-08-24T05:38:17.1224817Z,2025-08-24T05:38:16.3071488Z,BUY-SELL,1,226,225.55,-0.44999999999998863,0,reconstructed
R-379,ORD-12690,ORD-12585,2025-08-24T05:38:18.6840118Z,2025-08-24T05:38:16.8479282Z,BUY-SELL,1,226.9,225.85000000000002,-1.049999999999983,0,reconstructed
R-380,ORD-12720,ORD-12615,2025-08-24T05:38:19.2218109Z,2025-08-24T05:38:17.3890883Z,BUY-SELL,1,227.2,226.15,-1.049999999999983,0,reconstructed
R-381,ORD-12750,ORD-12645,2025-08-24T05:38:19.7559852Z,2025-08-24T05:38:17.9191967Z,BUY-SELL,1,227.5,226.45,-1.0500000000000114,0,reconstructed
R-382,ORD-12780,ORD-12675,2025-08-24T05:38:20.2914913Z,2025-08-24T05:38:18.4189114Z,BUY-SELL,1,227.8,226.75,-1.0500000000000114,0,reconstructed
R-383,ORD-12810,ORD-12705,2025-08-24T05:38:20.8062230Z,2025-08-24T05:38:18.9524414Z,BUY-SELL,1,228.1,227.05,-1.049999999999983,0,reconstructed
R-384,ORD-12840,ORD-12735,2025-08-24T05:38:21.3478194Z,2025-08-24T05:38:19.4844355Z,BUY-SELL,1,228.4,227.35000000000002,-1.049999999999983,0,reconstructed
R-385,ORD-12870,ORD-12765,2025-08-24T05:38:21.8992561Z,2025-08-24T05:38:20.0139931Z,BUY-SELL,1,228.7,227.65,-1.049999999999983,0,reconstructed
R-386,ORD-12900,ORD-12825,2025-08-24T05:38:22.4254182Z,2025-08-24T05:38:21.0879849Z,BUY-SELL,1,229,228.25,-0.75,0,reconstructed
R-387,ORD-12930,ORD-12855,2025-08-24T05:38:22.9750807Z,2025-08-24T05:38:21.6369062Z,BUY-SELL,1,229.3,228.55,-0.75,0,reconstructed
R-388,ORD-12960,ORD-12885,2025-08-24T05:38:23.5087670Z,2025-08-24T05:38:22.1770257Z,BUY-SELL,1,229.6,228.85,-0.75,0,reconstructed
R-389,ORD-12990,ORD-12915,2025-08-24T05:38:24.0569911Z,2025-08-24T05:38:22.7095872Z,BUY-SELL,1,229.9,229.15,-0.75,0,reconstructed
R-390,ORD-13020,ORD-12945,2025-08-24T05:38:24.5841765Z,2025-08-24T05:38:23.2447411Z,BUY-SELL,1,230.2,229.45,-0.75,0,reconstructed
R-391,ORD-13080,ORD-12975,2025-08-24T05:38:25.6625248Z,2025-08-24T05:38:23.7945527Z,BUY-SELL,1,230.8,229.75,-1.0500000000000114,0,reconstructed
R-392,ORD-13110,ORD-13005,2025-08-24T05:38:26.1876981Z,2025-08-24T05:38:24.3287556Z,BUY-SELL,1,231.1,230.05,-1.049999999999983,0,reconstructed
R-393,ORD-13140,ORD-13035,2025-08-24T05:38:26.7346427Z,2025-08-24T05:38:24.8675289Z,BUY-SELL,1,231.4,230.35,-1.0500000000000114,0,reconstructed
R-394,ORD-13170,ORD-13065,2025-08-24T05:38:27.2555358Z,2025-08-24T05:38:25.3987724Z,BUY-SELL,1,231.7,230.65,-1.049999999999983,0,reconstructed
R-395,ORD-13200,ORD-13095,2025-08-24T05:38:27.7811204Z,2025-08-24T05:38:25.9098420Z,BUY-SELL,1,232,230.95,-1.0500000000000114,0,reconstructed
R-396,ORD-13230,ORD-13125,2025-08-24T05:38:28.3128887Z,2025-08-24T05:38:26.4654414Z,BUY-SELL,1,232.3,231.25,-1.0500000000000114,0,reconstructed
R-397,ORD-13260,ORD-13155,2025-08-24T05:38:28.8273735Z,2025-08-24T05:38:27.0148494Z,BUY-SELL,1,232.6,231.55,-1.049999999999983,0,reconstructed
R-398,ORD-13290,ORD-13185,2025-08-24T05:38:29.3581588Z,2025-08-24T05:38:27.5021373Z,BUY-SELL,1,232.9,231.85,-1.0500000000000114,0,reconstructed
R-399,ORD-13320,ORD-13215,2025-08-24T05:38:29.8985130Z,2025-08-24T05:38:28.0472696Z,BUY-SELL,1,233.2,232.15,-1.049999999999983,0,reconstructed
R-400,ORD-13350,ORD-13245,2025-08-24T05:38:30.4488217Z,2025-08-24T05:38:28.5606118Z,BUY-SELL,1,233.5,232.45,-1.0500000000000114,0,reconstructed
R-401,ORD-13380,ORD-13275,2025-08-24T05:38:30.9924007Z,2025-08-24T05:38:29.1030218Z,BUY-SELL,1,233.8,232.75,-1.0500000000000114,0,reconstructed
R-402,ORD-13410,ORD-13305,2025-08-24T05:38:31.5453441Z,2025-08-24T05:38:29.6479362Z,BUY-SELL,1,234.1,233.05,-1.049999999999983,0,reconstructed
R-403,ORD-13440,ORD-13335,2025-08-24T05:38:32.1031784Z,2025-08-24T05:38:30.1850531Z,BUY-SELL,1,234.4,233.35,-1.0500000000000114,0,reconstructed
R-404,ORD-13470,ORD-13365,2025-08-24T05:38:32.6424936Z,2025-08-24T05:38:30.7346678Z,BUY-SELL,1,234.7,233.65,-1.049999999999983,0,reconstructed
R-405,ORD-13500,ORD-13395,2025-08-24T05:38:33.2071970Z,2025-08-24T05:38:31.2792260Z,BUY-SELL,1,235,233.95,-1.0500000000000114,0,reconstructed
R-406,ORD-13530,ORD-13425,2025-08-24T05:38:33.7573400Z,2025-08-24T05:38:31.8330270Z,BUY-SELL,1,235.3,234.25,-1.0500000000000114,0,reconstructed
R-407,ORD-13560,ORD-13455,2025-08-24T05:38:34.3057129Z,2025-08-24T05:38:32.3758383Z,BUY-SELL,1,235.6,234.55,-1.049999999999983,0,reconstructed
R-408,ORD-13590,ORD-13485,2025-08-24T05:38:34.8358488Z,2025-08-24T05:38:32.9310941Z,BUY-SELL,1,235.9,234.85,-1.0500000000000114,0,reconstructed
R-409,ORD-13620,ORD-13515,2025-08-24T05:38:35.3539664Z,2025-08-24T05:38:33.4844343Z,BUY-SELL,1,236.2,235.15,-1.049999999999983,0,reconstructed
R-410,ORD-13650,ORD-13575,2025-08-24T05:38:35.8937919Z,2025-08-24T05:38:34.5696652Z,BUY-SELL,1,236.5,235.75,-0.75,0,reconstructed
R-411,ORD-13680,ORD-13605,2025-08-24T05:38:36.4387148Z,2025-08-24T05:38:35.1019189Z,BUY-SELL,1,236.8,236.05,-0.75,0,reconstructed
R-412,ORD-13710,ORD-13635,2025-08-24T05:38:36.9648804Z,2025-08-24T05:38:35.6357509Z,BUY-SELL,1,237.1,236.35,-0.75,0,reconstructed
R-413,ORD-13740,ORD-13665,2025-08-24T05:38:37.5330844Z,2025-08-24T05:38:36.1702424Z,BUY-SELL,1,237.4,236.65,-0.75,0,reconstructed
R-414,ORD-13770,ORD-13695,2025-08-24T05:38:38.0789760Z,2025-08-24T05:38:36.7204748Z,BUY-SELL,1,237.70000000000002,236.95000000000002,-0.75,0,reconstructed
R-415,ORD-13830,ORD-13725,2025-08-24T05:38:39.1460504Z,2025-08-24T05:38:37.2699041Z,BUY-SELL,1,238.3,237.25,-1.0500000000000114,0,reconstructed
R-416,ORD-13860,ORD-13755,2025-08-24T05:38:39.6980710Z,2025-08-24T05:38:37.8103829Z,BUY-SELL,1,238.6,237.55,-1.049999999999983,0,reconstructed
R-417,ORD-13890,ORD-13815,2025-08-24T05:38:40.2368726Z,2025-08-24T05:38:38.8773633Z,BUY-SELL,1,238.9,238.15,-0.75,0,reconstructed
R-418,ORD-13920,ORD-13845,2025-08-24T05:38:40.7756421Z,2025-08-24T05:38:39.4280004Z,BUY-SELL,1,239.20000000000002,238.45000000000002,-0.75,0,reconstructed
R-419,ORD-13950,ORD-13875,2025-08-24T05:38:41.3172948Z,2025-08-24T05:38:39.9693316Z,BUY-SELL,1,239.5,238.75,-0.75,0,reconstructed
R-420,ORD-13980,ORD-13905,2025-08-24T05:38:41.8795271Z,2025-08-24T05:38:40.4995443Z,BUY-SELL,1,239.8,239.05,-0.75,0,reconstructed
R-421,ORD-14010,ORD-13935,2025-08-24T05:38:42.4249162Z,2025-08-24T05:38:41.0477227Z,BUY-SELL,1,240.1,239.35,-0.75,0,reconstructed
R-422,ORD-14040,ORD-13965,2025-08-24T05:38:42.9738127Z,2025-08-24T05:38:41.5979712Z,BUY-SELL,1,240.4,239.65,-0.75,0,reconstructed
R-423,ORD-14070,ORD-13995,2025-08-24T05:38:43.5111055Z,2025-08-24T05:38:42.1666859Z,BUY-SELL,1,240.70000000000002,239.95000000000002,-0.75,0,reconstructed
R-424,ORD-14100,ORD-14025,2025-08-24T05:38:44.0665171Z,2025-08-24T05:38:42.7108370Z,BUY-SELL,1,241,240.25,-0.75,0,reconstructed
R-425,ORD-14130,ORD-14055,2025-08-24T05:38:44.6151136Z,2025-08-24T05:38:43.2499746Z,BUY-SELL,1,241.3,240.55,-0.75,0,reconstructed
R-426,ORD-14160,ORD-14085,2025-08-24T05:38:45.1547777Z,2025-08-24T05:38:43.7982433Z,BUY-SELL,1,241.6,240.85,-0.75,0,reconstructed
R-427,ORD-14190,ORD-14115,2025-08-24T05:38:45.6907218Z,2025-08-24T05:38:44.3431491Z,BUY-SELL,1,241.9,241.15,-0.75,0,reconstructed
R-428,ORD-14220,ORD-14175,2025-08-24T05:38:46.2283192Z,2025-08-24T05:38:45.4251423Z,BUY-SELL,1,242.20000000000002,241.75,-0.45000000000001705,0,reconstructed
R-429,ORD-14250,ORD-14205,2025-08-24T05:38:46.7778720Z,2025-08-24T05:38:45.9628639Z,BUY-SELL,1,242.5,242.05,-0.44999999999998863,0,reconstructed
R-430,ORD-14280,ORD-14235,2025-08-24T05:38:47.3196556Z,2025-08-24T05:38:46.5087663Z,BUY-SELL,1,242.8,242.35,-0.45000000000001705,0,reconstructed
R-431,ORD-14310,ORD-14265,2025-08-24T05:38:47.8656099Z,2025-08-24T05:38:47.0435217Z,BUY-SELL,1,243.1,242.65,-0.44999999999998863,0,reconstructed
R-432,ORD-14340,ORD-14295,2025-08-24T05:38:48.4205800Z,2025-08-24T05:38:47.6079084Z,BUY-SELL,1,243.4,242.95000000000002,-0.44999999999998863,0,reconstructed
R-433,ORD-14370,ORD-14325,2025-08-24T05:38:48.9604930Z,2025-08-24T05:38:48.1529510Z,BUY-SELL,1,243.70000000000002,243.25,-0.45000000000001705,0,reconstructed
R-434,ORD-14400,ORD-14385,2025-08-24T05:38:49.5067979Z,2025-08-24T05:38:49.2465621Z,BUY-SELL,1,244,243.85,-0.15000000000000568,0,reconstructed
R-435,ORD-14430,ORD-14415,2025-08-24T05:38:50.0364489Z,2025-08-24T05:38:49.7773306Z,BUY-SELL,1,244.3,244.15,-0.15000000000000568,0,reconstructed
R-436,ORD-14460,ORD-14445,2025-08-24T05:38:50.5749599Z,2025-08-24T05:38:50.3050527Z,BUY-SELL,1,244.6,244.45000000000002,-0.14999999999997726,0,reconstructed
R-437,ORD-14490,ORD-14475,2025-08-24T05:38:51.1258200Z,2025-08-24T05:38:50.8537077Z,BUY-SELL,1,244.9,244.75,-0.15000000000000568,0,reconstructed
R-438,ORD-14520,ORD-14505,2025-08-24T05:38:51.6373364Z,2025-08-24T05:38:51.3998957Z,BUY-SELL,1,245.20000000000002,245.05,-0.15000000000000568,0,reconstructed
R-439,ORD-14550,ORD-14535,2025-08-24T05:38:52.1652771Z,2025-08-24T05:38:51.9182178Z,BUY-SELL,1,245.5,245.35,-0.15000000000000568,0,reconstructed
R-440,ORD-14610,ORD-14565,2025-08-24T05:38:53.2369576Z,2025-08-24T05:38:52.4319788Z,BUY-SELL,1,246.1,245.65,-0.44999999999998863,0,reconstructed
R-441,ORD-14640,ORD-14595,2025-08-24T05:38:53.7738034Z,2025-08-24T05:38:52.9677891Z,BUY-SELL,1,246.4,245.95000000000002,-0.44999999999998863,0,reconstructed
R-442,ORD-14670,ORD-14625,2025-08-24T05:38:54.3262132Z,2025-08-24T05:38:53.5092122Z,BUY-SELL,1,246.70000000000002,246.25,-0.45000000000001705,0,reconstructed
R-443,ORD-14700,ORD-14655,2025-08-24T05:38:54.8918691Z,2025-08-24T05:38:54.0546183Z,BUY-SELL,1,247,246.55,-0.44999999999998863,0,reconstructed
R-444,ORD-14730,ORD-14685,2025-08-24T05:38:55.4317876Z,2025-08-24T05:38:54.6094626Z,BUY-SELL,1,247.3,246.85,-0.45000000000001705,0,reconstructed
R-445,ORD-14760,ORD-14715,2025-08-24T05:38:55.9729879Z,2025-08-24T05:38:55.1738972Z,BUY-SELL,1,247.6,247.15,-0.44999999999998863,0,reconstructed
R-446,ORD-14790,ORD-14775,2025-08-24T05:38:56.5156179Z,2025-08-24T05:38:56.2534099Z,BUY-SELL,1,247.9,247.75,-0.15000000000000568,0,reconstructed
R-447,ORD-14820,ORD-14805,2025-08-24T05:38:57.0332991Z,2025-08-24T05:38:56.7935928Z,BUY-SELL,1,248.20000000000002,248.05,-0.15000000000000568,0,reconstructed
R-448,ORD-14850,ORD-14835,2025-08-24T05:38:57.5767211Z,2025-08-24T05:38:57.2985482Z,BUY-SELL,1,248.5,248.35,-0.15000000000000568,0,reconstructed
R-449,ORD-14880,ORD-14865,2025-08-24T05:38:58.1227724Z,2025-08-24T05:38:57.8541544Z,BUY-SELL,1,248.8,248.65,-0.15000000000000568,0,reconstructed
R-450,ORD-14940,ORD-14895,2025-08-24T05:38:59.2418858Z,2025-08-24T05:38:58.4106903Z,BUY-SELL,1,249.4,248.95000000000002,-0.44999999999998863,0,reconstructed
R-451,ORD-14970,ORD-14925,2025-08-24T05:38:59.7895731Z,2025-08-24T05:38:58.9559695Z,BUY-SELL,1,249.70000000000002,249.25,-0.45000000000001705,0,reconstructed
R-452,ORD-15030,ORD-14955,2025-08-24T05:39:00.8810740Z,2025-08-24T05:38:59.5164205Z,BUY-SELL,1,250.3,249.55,-0.75,0,reconstructed
R-453,ORD-15060,ORD-15015,2025-08-24T05:39:01.4320874Z,2025-08-24T05:39:00.6023129Z,BUY-SELL,1,250.6,250.15,-0.44999999999998863,0,reconstructed
R-454,ORD-15120,ORD-15045,2025-08-24T05:39:02.4730096Z,2025-08-24T05:39:01.1659886Z,BUY-SELL,1,251.20000000000002,250.45000000000002,-0.75,0,reconstructed
R-455,ORD-15150,ORD-15075,2025-08-24T05:39:02.9855619Z,2025-08-24T05:39:01.7018583Z,BUY-SELL,1,251.5,250.75,-0.75,0,reconstructed
R-456,ORD-15180,ORD-15105,2025-08-24T05:39:03.5332721Z,2025-08-24T05:39:02.1916256Z,BUY-SELL,1,251.8,251.05,-0.75,0,reconstructed
R-457,ORD-15210,ORD-15165,2025-08-24T05:39:04.0792890Z,2025-08-24T05:39:03.2695284Z,BUY-SELL,1,252.1,251.65,-0.44999999999998863,0,reconstructed
R-458,ORD-15240,ORD-15195,2025-08-24T05:39:04.6156563Z,2025-08-24T05:39:03.8034701Z,BUY-SELL,1,252.4,251.95000000000002,-0.44999999999998863,0,reconstructed
R-459,ORD-15270,ORD-15225,2025-08-24T05:39:05.1643590Z,2025-08-24T05:39:04.3448884Z,BUY-SELL,1,252.70000000000002,252.25,-0.45000000000001705,0,reconstructed
